"Exploration and Deposit Appraisal(1), Expenditures Category",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2016,Quebec,"Mineral Leases, Claims, Line Cutting and Head Office",23328.193,(thousands of dollars)
2016,Quebec,Environment,8916.334,(thousands of dollars)
2016,Quebec,Land Access,575.152,(thousands of dollars)
2016,Quebec,Grand Total,297433.288,(thousands of dollars)
2016,Ontario,Diamond Drilling (Surface and Underground),1382.508,Metres (thousands)
2016,Ontario,Diamond Drilling (Surface and Underground),187313.744,Cost (thousands of dollars)
2016,Ontario,Other Drilling (Surface and Underground),124.767,Metres (thousands)
2016,Ontario,Other Drilling (Surface and Underground),5492.131,Cost (thousands of dollars)
2016,Ontario,Geochemistry and Geology,44137.927,(thousands of dollars)
2016,Ontario,Geophysics,10933.209,(thousands of dollars)
2016,Ontario,Rock Work(2),29891.598,(thousands of dollars)
2016,Ontario,Other Field Costs,19427.86,(thousands of dollars)
2016,Ontario,"Engineering, Economic and Feasibility Studies",33508.538,(thousands of dollars)
2016,Ontario,"Mineral Leases, Claims, Line Cutting and Head Office",37571.417,(thousands of dollars)
2016,Ontario,Environment,19710.082,(thousands of dollars)
2016,Ontario,Land Access,6270.01,(thousands of dollars)
2016,Ontario,Grand Total,394256.516,(thousands of dollars)
2016,Manitoba,Diamond Drilling (Surface and Underground),136.609,Metres (thousands)
2016,Manitoba,Diamond Drilling (Surface and Underground),22604.644,Cost (thousands of dollars)
2016,Manitoba,Other Drilling (Surface and Underground),0,Metres (thousands)
2016,Manitoba,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2016,Manitoba,Geochemistry and Geology,3341.95909,(thousands of dollars)
2016,Manitoba,Geophysics,1417.306,(thousands of dollars)
2016,Manitoba,Rock Work(2),2629.873,(thousands of dollars)
2016,Manitoba,Other Field Costs,3817.189,(thousands of dollars)
2016,Manitoba,"Engineering, Economic and Feasibility Studies",8279.332,(thousands of dollars)
2016,Manitoba,"Mineral Leases, Claims, Line Cutting and Head Office",1127.279,(thousands of dollars)
2016,Manitoba,Environment,4064.668,(thousands of dollars)
2016,Manitoba,Land Access,20,(thousands of dollars)
2016,Manitoba,Grand Total,47302.25009,(thousands of dollars)
2016,Saskatchewan,Diamond Drilling (Surface and Underground),389.04,Metres (thousands)
2016,Saskatchewan,Diamond Drilling (Surface and Underground),115514.692,Cost (thousands of dollars)
2016,Saskatchewan,Other Drilling (Surface and Underground),10.756,Metres (thousands)
2016,Saskatchewan,Other Drilling (Surface and Underground),3579.603,Cost (thousands of dollars)
2016,Saskatchewan,Geochemistry and Geology,24722.817,(thousands of dollars)
2016,Saskatchewan,Geophysics,26263.272,(thousands of dollars)
2016,Saskatchewan,Rock Work(2),0,(thousands of dollars)
2016,Saskatchewan,Other Field Costs,4351.503,(thousands of dollars)
2016,Saskatchewan,"Engineering, Economic and Feasibility Studies",9830.44,(thousands of dollars)
2016,Saskatchewan,"Mineral Leases, Claims, Line Cutting and Head Office",42017.148,(thousands of dollars)
2016,Saskatchewan,Environment,2431.717,(thousands of dollars)
2016,Saskatchewan,Land Access,24.812,(thousands of dollars)
2016,Saskatchewan,Grand Total,228736.004,(thousands of dollars)
2016,Alberta,Diamond Drilling (Surface and Underground),5.962,Metres (thousands)
2016,Alberta,Diamond Drilling (Surface and Underground),654.336,Cost (thousands of dollars)
2016,Alberta,Other Drilling (Surface and Underground),0,Metres (thousands)
2016,Alberta,Other Drilling (Surface and Underground),1133.24,Cost (thousands of dollars)
2016,Alberta,Geochemistry and Geology,695.699,(thousands of dollars)
2016,Alberta,Geophysics,909.879,(thousands of dollars)
2016,Alberta,Rock Work(2),0,(thousands of dollars)
2016,Alberta,Other Field Costs,696.468,(thousands of dollars)
2016,Alberta,"Engineering, Economic and Feasibility Studies",2151.115,(thousands of dollars)
2016,Alberta,"Mineral Leases, Claims, Line Cutting and Head Office",4606.019,(thousands of dollars)
2016,Alberta,Environment,4028.482,(thousands of dollars)
2016,Alberta,Land Access,1803.506,(thousands of dollars)
2016,Alberta,Grand Total,16678.744,(thousands of dollars)
2016,British Columbia,Diamond Drilling (Surface and Underground),321.276,Metres (thousands)
2016,British Columbia,Diamond Drilling (Surface and Underground),71344.732,Cost (thousands of dollars)
2016,British Columbia,Other Drilling (Surface and Underground),18.493,Metres (thousands)
2016,British Columbia,Other Drilling (Surface and Underground),3608.051,Cost (thousands of dollars)
2016,British Columbia,Geochemistry and Geology,28839.817,(thousands of dollars)
2016,British Columbia,Geophysics,2727.722,(thousands of dollars)
2016,British Columbia,Rock Work(2),3286.535,(thousands of dollars)
2016,British Columbia,Other Field Costs,19057.281,(thousands of dollars)
2016,British Columbia,"Engineering, Economic and Feasibility Studies",23480.984,(thousands of dollars)
2016,British Columbia,"Mineral Leases, Claims, Line Cutting and Head Office",38072.071,(thousands of dollars)
2016,British Columbia,Environment,34074.154,(thousands of dollars)
2016,British Columbia,Land Access,7052.613,(thousands of dollars)
2016,British Columbia,Grand Total,231543.96,(thousands of dollars)
2016,Yukon,Diamond Drilling (Surface and Underground),96.813,Metres (thousands)
2016,Yukon,Diamond Drilling (Surface and Underground),26643.779,Cost (thousands of dollars)
2016,Yukon,Other Drilling (Surface and Underground),28.664,Metres (thousands)
2016,Yukon,Other Drilling (Surface and Underground),7403.005,Cost (thousands of dollars)
2016,Yukon,Geochemistry and Geology,10649.166,(thousands of dollars)
2016,Yukon,Geophysics,1581.294,(thousands of dollars)
2016,Yukon,Rock Work(2),1430.552,(thousands of dollars)
2016,Yukon,Other Field Costs,4885.135,(thousands of dollars)
2016,Yukon,"Engineering, Economic and Feasibility Studies",14245.587,(thousands of dollars)
2016,Yukon,"Mineral Leases, Claims, Line Cutting and Head Office",10455.238,(thousands of dollars)
2016,Yukon,Environment,7801.847,(thousands of dollars)
2016,Yukon,Land Access,5270.214,(thousands of dollars)
2016,Yukon,Grand Total,90365.817,(thousands of dollars)
2016,Northwest Territories,Diamond Drilling (Surface and Underground),58.706,Metres (thousands)
2016,Northwest Territories,Diamond Drilling (Surface and Underground),38367.391,Cost (thousands of dollars)
2016,Northwest Territories,Other Drilling (Surface and Underground),2.2,Metres (thousands)
2016,Northwest Territories,Other Drilling (Surface and Underground),670,Cost (thousands of dollars)
2016,Northwest Territories,Geochemistry and Geology,4622.841,(thousands of dollars)
2016,Northwest Territories,Geophysics,1381.353,(thousands of dollars)
2016,Northwest Territories,Rock Work(2),0,(thousands of dollars)
2016,Northwest Territories,Other Field Costs,8239.083,(thousands of dollars)
2016,Northwest Territories,"Engineering, Economic and Feasibility Studies",12756.335,(thousands of dollars)
2016,Northwest Territories,"Mineral Leases, Claims, Line Cutting and Head Office",2190.025,(thousands of dollars)
2016,Northwest Territories,Environment,3980.496,(thousands of dollars)
2016,Northwest Territories,Land Access,842.021,(thousands of dollars)
2016,Northwest Territories,Grand Total,73049.545,(thousands of dollars)
2016,Nunavut,Diamond Drilling (Surface and Underground),191.897,Metres (thousands)
2016,Nunavut,Diamond Drilling (Surface and Underground),47341.208,Cost (thousands of dollars)
2016,Nunavut,Other Drilling (Surface and Underground),10,Metres (thousands)
2016,Nunavut,Other Drilling (Surface and Underground),1200,Cost (thousands of dollars)
2016,Nunavut,Geochemistry and Geology,23658.633,(thousands of dollars)
2016,Nunavut,Geophysics,4658.814,(thousands of dollars)
2016,Nunavut,Rock Work(2),37713.165,(thousands of dollars)
2016,Nunavut,Other Field Costs,38550.688,(thousands of dollars)
2016,Nunavut,"Engineering, Economic and Feasibility Studies",16944.826,(thousands of dollars)
2016,Nunavut,"Mineral Leases, Claims, Line Cutting and Head Office",11999.802,(thousands of dollars)
2016,Nunavut,Environment,17286.185,(thousands of dollars)
2016,Nunavut,Land Access,5118.1,(thousands of dollars)
2016,Nunavut,Grand Total,204471.421,(thousands of dollars)
2016,Total,Diamond Drilling (Surface and Underground),3689.401,Metres (thousands)
2016,Total,Diamond Drilling (Surface and Underground),659312.227,Cost (thousands of dollars)
2016,Total,Other Drilling (Surface and Underground),236.413,Metres (thousands)
2016,Total,Other Drilling (Surface and Underground),32369.766,Cost (thousands of dollars)
2016,Total,Geochemistry and Geology,181483.42109,(thousands of dollars)
2016,Total,Geophysics,63654.73403,(thousands of dollars)
2016,Total,Rock Work(2),105243.727,(thousands of dollars)
2016,Total,Other Field Costs,116717.13972,(thousands of dollars)
2016,Total,"Engineering, Economic and Feasibility Studies",161971.692,(thousands of dollars)
2016,Total,"Mineral Leases, Claims, Line Cutting and Head Office",176570.60034,(thousands of dollars)
2016,Total,Environment,104273.274,(thousands of dollars)
2016,Total,Land Access,27160.144,(thousands of dollars)
2016,Total,Grand Total,1628756.72518,(thousands of dollars)
2016,Percentage of grand total ,Diamond Drilling (Surface and Underground),n.a.,Metres (%)
2016,Percentage of grand total ,Diamond Drilling (Surface and Underground),40.4794784148711,Cost (%)
2016,Percentage of grand total ,Other Drilling (Surface and Underground),n.a.,Metres (%)
2016,Percentage of grand total ,Other Drilling (Surface and Underground),1.98739108791233,Cost (%)
2016,Percentage of grand total ,Geochemistry and Geology,11.1424510661617,(%)
2016,Percentage of grand total ,Geophysics,3.90817935213531,(%)
2016,Percentage of grand total ,Rock Work(2),6.46159892223126,(%)
2016,Percentage of grand total ,Other Field Costs,7.16602657202236,(%)
2016,Percentage of grand total ,"Engineering, Economic and Feasibility Studies",9.94449873919016,(%)
2016,Percentage of grand total ,"Mineral Leases, Claims, Line Cutting and Head Office",10.840820953202,(%)
2016,Percentage of grand total ,Environment,6.40201648214078,(%)
2016,Percentage of grand total ,Land Access,1.66753841013295,(%)
2016,Percentage of grand total ,Grand Total,100,(%)
2015,Newfoundland and Labrador,Diamond Drilling (Surface and Underground),46.634,Metres (thousands)
2015,Newfoundland and Labrador,Diamond Drilling (Surface and Underground),8967.176,Cost (thousands of dollars)
2015,Newfoundland and Labrador,Other Drilling (Surface and Underground),0.881,Metres (thousands)
2015,Newfoundland and Labrador,Other Drilling (Surface and Underground),319.533,Cost (thousands of dollars)
2015,Newfoundland and Labrador,Geochemistry and Geology,4680.435,(thousands of dollars)
2015,Newfoundland and Labrador,Geophysics,1583.652,(thousands of dollars)
2015,Newfoundland and Labrador,Rock Work(2),538.468,(thousands of dollars)
2015,Newfoundland and Labrador,Other Field Costs,4545.337,(thousands of dollars)
2015,Newfoundland and Labrador,"Engineering, Economic and Feasibility Studies",16092.358,(thousands of dollars)
2015,Newfoundland and Labrador,"Mineral Leases, Claims, Line Cutting and Head Office",3688.537,(thousands of dollars)
2015,Newfoundland and Labrador,Environment,6772.627,(thousands of dollars)
2015,Newfoundland and Labrador,Land Access,179.226,(thousands of dollars)
2015,Newfoundland and Labrador,Grand Total,47367.349,(thousands of dollars)
2015,Nova Scotia ,Diamond Drilling (Surface and Underground),33.59,Metres (thousands)
2015,Nova Scotia ,Diamond Drilling (Surface and Underground),1824.312,Cost (thousands of dollars)
2015,Nova Scotia ,Other Drilling (Surface and Underground),0,Metres (thousands)
2015,Nova Scotia ,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2015,Nova Scotia ,Geochemistry and Geology,2506.728,(thousands of dollars)
2015,Nova Scotia ,Geophysics,7.15,(thousands of dollars)
2015,Nova Scotia ,Rock Work(2),0,(thousands of dollars)
2015,Nova Scotia ,Other Field Costs,1711.457,(thousands of dollars)
2015,Nova Scotia ,"Engineering, Economic and Feasibility Studies",1089.225,(thousands of dollars)
2015,Nova Scotia ,"Mineral Leases, Claims, Line Cutting and Head Office",1791.952,(thousands of dollars)
2015,Nova Scotia ,Environment,1133.502,(thousands of dollars)
2015,Nova Scotia ,Land Access,0,(thousands of dollars)
2015,Nova Scotia ,Grand Total,10064.326,(thousands of dollars)
2015,New Brunswick,Diamond Drilling (Surface and Underground),9.554,Metres (thousands)
2015,New Brunswick,Diamond Drilling (Surface and Underground),1244.636,Cost (thousands of dollars)
2015,New Brunswick,Other Drilling (Surface and Underground),0,Metres (thousands)
2015,New Brunswick,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2015,New Brunswick,Geochemistry and Geology,2139.271,(thousands of dollars)
2015,New Brunswick,Geophysics,563.952,(thousands of dollars)
2015,New Brunswick,Rock Work(2),59.766,(thousands of dollars)
2015,New Brunswick,Other Field Costs,176.286,(thousands of dollars)
2015,New Brunswick,"Engineering, Economic and Feasibility Studies",1543.466,(thousands of dollars)
2015,New Brunswick,"Mineral Leases, Claims, Line Cutting and Head Office",1270.272,(thousands of dollars)
2015,New Brunswick,Environment,888.585,(thousands of dollars)
2015,New Brunswick,Land Access,728.29,(thousands of dollars)
2015,New Brunswick,Grand Total,8614.524,(thousands of dollars)
2015,Quebec,Diamond Drilling (Surface and Underground),855.208,Metres (thousands)
2015,Quebec,Diamond Drilling (Surface and Underground),114054.798,Cost (thousands of dollars)
2015,Quebec,Other Drilling (Surface and Underground),4.626,Metres (thousands)
2015,Quebec,Other Drilling (Surface and Underground),332.443,Cost (thousands of dollars)
2015,Quebec,Geochemistry and Geology,29315.306,(thousands of dollars)
2015,Quebec,Geophysics,13430.064,(thousands of dollars)
2015,Quebec,Rock Work(2),15075.321,(thousands of dollars)
2015,Quebec,Other Field Costs,21590.331,(thousands of dollars)
2015,Quebec,"Engineering, Economic and Feasibility Studies",32602.617,(thousands of dollars)
2015,Quebec,"Mineral Leases, Claims, Line Cutting and Head Office",23837.444,(thousands of dollars)
2015,Quebec,Environment,6115.222,(thousands of dollars)
2015,Quebec,Land Access,3123.052,(thousands of dollars)
2015,Quebec,Grand Total,259476.598,(thousands of dollars)
2015,Ontario,Diamond Drilling (Surface and Underground),1512.272,Metres (thousands)
2015,Ontario,Diamond Drilling (Surface and Underground),198950.749,Cost (thousands of dollars)
2015,Ontario,Other Drilling (Surface and Underground),140.664,Metres (thousands)
2015,Ontario,Other Drilling (Surface and Underground),16600.713,Cost (thousands of dollars)
2015,Ontario,Geochemistry and Geology,30224.62,(thousands of dollars)
2015,Ontario,Geophysics,8779.897,(thousands of dollars)
2015,Ontario,Rock Work(2),57385.828,(thousands of dollars)
2015,Ontario,Other Field Costs,16435.409,(thousands of dollars)
2015,Ontario,"Engineering, Economic and Feasibility Studies",35307.76,(thousands of dollars)
2015,Ontario,"Mineral Leases, Claims, Line Cutting and Head Office",54958.055,(thousands of dollars)
2015,Ontario,Environment,12135.012,(thousands of dollars)
2015,Ontario,Land Access,9399.669,(thousands of dollars)
2015,Ontario,Grand Total,440177.712,(thousands of dollars)
2015,Manitoba,Diamond Drilling (Surface and Underground),109.192,Metres (thousands)
2015,Manitoba,Diamond Drilling (Surface and Underground),25418.167,Cost (thousands of dollars)
2015,Manitoba,Other Drilling (Surface and Underground),7.734,Metres (thousands)
2015,Manitoba,Other Drilling (Surface and Underground),4225.169,Cost (thousands of dollars)
2015,Manitoba,Geochemistry and Geology,4789.51,(thousands of dollars)
2015,Manitoba,Geophysics,3605.374,(thousands of dollars)
2015,Manitoba,Rock Work(2),0,(thousands of dollars)
2015,Manitoba,Other Field Costs,1137.804,(thousands of dollars)
2015,Manitoba,"Engineering, Economic and Feasibility Studies",1369,(thousands of dollars)
2015,Manitoba,"Mineral Leases, Claims, Line Cutting and Head Office",3079.28,(thousands of dollars)
2015,Manitoba,Environment,3028.006,(thousands of dollars)
2015,Manitoba,Land Access,232.97,(thousands of dollars)
2015,Manitoba,Grand Total,46885.28,(thousands of dollars)
2015,Saskatchewan,Diamond Drilling (Surface and Underground),411.35,Metres (thousands)
2015,Saskatchewan,Diamond Drilling (Surface and Underground),99589.906,Cost (thousands of dollars)
2015,Saskatchewan,Other Drilling (Surface and Underground),14.86,Metres (thousands)
2015,Saskatchewan,Other Drilling (Surface and Underground),2903.992,Cost (thousands of dollars)
2015,Saskatchewan,Geochemistry and Geology,17723.303,(thousands of dollars)
2015,Saskatchewan,Geophysics,13220.273,(thousands of dollars)
2015,Saskatchewan,Rock Work(2),1113.014,(thousands of dollars)
2015,Saskatchewan,Other Field Costs,7475.627,(thousands of dollars)
2015,Saskatchewan,"Engineering, Economic and Feasibility Studies",74447.165,(thousands of dollars)
2015,Saskatchewan,"Mineral Leases, Claims, Line Cutting and Head Office",33565.723,(thousands of dollars)
2015,Saskatchewan,Environment,5430.975,(thousands of dollars)
2015,Saskatchewan,Land Access,1494.366,(thousands of dollars)
2015,Saskatchewan,Grand Total,256964.344,(thousands of dollars)
2015,Alberta,Diamond Drilling (Surface and Underground),5.858,Metres (thousands)
2015,Alberta,Diamond Drilling (Surface and Underground),2051.714,Cost (thousands of dollars)
2015,Alberta,Other Drilling (Surface and Underground),3.58,Metres (thousands)
2015,Alberta,Other Drilling (Surface and Underground),328,Cost (thousands of dollars)
2015,Alberta,Geochemistry and Geology,2121.05,(thousands of dollars)
2015,Alberta,Geophysics,70.154,(thousands of dollars)
2015,Alberta,Rock Work(2),0,(thousands of dollars)
2015,Alberta,Other Field Costs,222.621,(thousands of dollars)
2015,Alberta,"Engineering, Economic and Feasibility Studies",4666.007,(thousands of dollars)
2015,Alberta,"Mineral Leases, Claims, Line Cutting and Head Office",4597.965,(thousands of dollars)
2015,Alberta,Environment,3498.697,(thousands of dollars)
2015,Alberta,Land Access,929.64,(thousands of dollars)
2015,Alberta,Grand Total,18485.848,(thousands of dollars)
2015,British Columbia,Diamond Drilling (Surface and Underground),270.578,Metres (thousands)
2015,British Columbia,Diamond Drilling (Surface and Underground),64841.76,Cost (thousands of dollars)
2015,British Columbia,Other Drilling (Surface and Underground),6.34,Metres (thousands)
2015,British Columbia,Other Drilling (Surface and Underground),2448.167,Cost (thousands of dollars)
2015,British Columbia,Geochemistry and Geology,24961.126,(thousands of dollars)
2015,British Columbia,Geophysics,2413.874,(thousands of dollars)
2015,British Columbia,Rock Work(2),32654.309,(thousands of dollars)
2015,British Columbia,Other Field Costs,30348.065,(thousands of dollars)
2015,British Columbia,"Engineering, Economic and Feasibility Studies",60244.566,(thousands of dollars)
2015,British Columbia,"Mineral Leases, Claims, Line Cutting and Head Office",53596.363,(thousands of dollars)
2015,British Columbia,Environment,62251.758,(thousands of dollars)
2015,British Columbia,Land Access,12503.481,(thousands of dollars)
2015,British Columbia,Grand Total,346263.469,(thousands of dollars)
2015,Yukon,Diamond Drilling (Surface and Underground),89.507,Metres (thousands)
2015,Yukon,Diamond Drilling (Surface and Underground),28410.18,Cost (thousands of dollars)
2015,Yukon,Other Drilling (Surface and Underground),30.893,Metres (thousands)
2015,Yukon,Other Drilling (Surface and Underground),8651.381,Cost (thousands of dollars)
2015,Yukon,Geochemistry and Geology,10131.6,(thousands of dollars)
2015,Yukon,Geophysics,1705.084,(thousands of dollars)
2015,Yukon,Rock Work(2),456.737,(thousands of dollars)
2015,Yukon,Other Field Costs,7609.588,(thousands of dollars)
2015,Yukon,"Engineering, Economic and Feasibility Studies",16979.304,(thousands of dollars)
2015,Yukon,"Mineral Leases, Claims, Line Cutting and Head Office",5112.082,(thousands of dollars)
2015,Yukon,Environment,8982.254,(thousands of dollars)
2015,Yukon,Land Access,4165.135,(thousands of dollars)
2015,Yukon,Grand Total,92203.345,(thousands of dollars)
2015,Northwest Territories,Diamond Drilling (Surface and Underground),73.593,Metres (thousands)
2015,Northwest Territories,Diamond Drilling (Surface and Underground),68474.541,Cost (thousands of dollars)
2015,Northwest Territories,Other Drilling (Surface and Underground),0,Metres (thousands)
2015,Northwest Territories,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2015,Northwest Territories,Geochemistry and Geology,5799.535,(thousands of dollars)
2015,Northwest Territories,Geophysics,361.209,(thousands of dollars)
2015,Northwest Territories,Rock Work(2),0,(thousands of dollars)
2015,Northwest Territories,Other Field Costs,4345.389,(thousands of dollars)
2015,Northwest Territories,"Engineering, Economic and Feasibility Studies",9079.938,(thousands of dollars)
2015,Northwest Territories,"Mineral Leases, Claims, Line Cutting and Head Office",8174.407,(thousands of dollars)
2015,Northwest Territories,Environment,4233.4035,(thousands of dollars)
2015,Northwest Territories,Land Access,411.769,(thousands of dollars)
2015,Northwest Territories,Grand Total,100880.1915,(thousands of dollars)
2015,Nunavut,Diamond Drilling (Surface and Underground),156.284,Metres (thousands)
2015,Nunavut,Diamond Drilling (Surface and Underground),47366.593,Cost (thousands of dollars)
2015,Nunavut,Other Drilling (Surface and Underground),4.28,Metres (thousands)
2015,Nunavut,Other Drilling (Surface and Underground),14749.569,Cost (thousands of dollars)
2015,Nunavut,Geochemistry and Geology,12865.137,(thousands of dollars)
2015,Nunavut,Geophysics,4353.116,(thousands of dollars)
2015,Nunavut,Rock Work(2),33284.761,(thousands of dollars)
2015,Nunavut,Other Field Costs,51410.387,(thousands of dollars)
2015,Nunavut,"Engineering, Economic and Feasibility Studies",17045.944,(thousands of dollars)
2015,Nunavut,"Mineral Leases, Claims, Line Cutting and Head Office",11127.246,(thousands of dollars)
2015,Nunavut,Environment,17952.164,(thousands of dollars)
2015,Nunavut,Land Access,4880.667,(thousands of dollars)
2015,Nunavut,Grand Total,215035.584,(thousands of dollars)
2015,Total,Diamond Drilling (Surface and Underground),3573.62,Metres (thousands)
2015,Total,Diamond Drilling (Surface and Underground),661194.532,Cost (thousands of dollars)
2015,Total,Other Drilling (Surface and Underground),213.858,Metres (thousands)
2015,Total,Other Drilling (Surface and Underground),50558.967,Cost (thousands of dollars)
2015,Total,Geochemistry and Geology,147257.621,(thousands of dollars)
2015,Total,Geophysics,50093.799,(thousands of dollars)
2015,Total,Rock Work(2),140568.204,(thousands of dollars)
2015,Total,Other Field Costs,147008.301,(thousands of dollars)
2015,Total,"Engineering, Economic and Feasibility Studies",270467.35,(thousands of dollars)
2015,Total,"Mineral Leases, Claims, Line Cutting and Head Office",204799.326,(thousands of dollars)
2015,Total,Environment,132422.2055,(thousands of dollars)
2015,Total,Land Access,38048.265,(thousands of dollars)
2015,Total,Grand Total,1842418.5705,(thousands of dollars)
2015,Percentage of grand total ,Diamond Drilling (Surface and Underground),n.a.,Metres (%)
2015,Percentage of grand total ,Diamond Drilling (Surface and Underground),35.8873136966137,Cost (%)
2015,Percentage of grand total ,Other Drilling (Surface and Underground),n.a.,Metres (%)
2015,Percentage of grand total ,Other Drilling (Surface and Underground),2.74416290681868,Cost (%)
2015,Percentage of grand total ,Geochemistry and Geology,7.99262574519301,(%)
2015,Percentage of grand total ,Geophysics,2.71891522383024,(%)
2015,Percentage of grand total ,Rock Work(2),7.62954771791365,(%)
2015,Percentage of grand total ,Other Field Costs,7.9790935324813,(%)
2015,Percentage of grand total ,"Engineering, Economic and Feasibility Studies",14.6800164919419,(%)
2015,Percentage of grand total ,"Mineral Leases, Claims, Line Cutting and Head Office",11.115787111526,(%)
2015,Percentage of grand total ,Environment,7.18741156978585,(%)
2015,Percentage of grand total ,Land Access,2.06512600389576,(%)
2015,Percentage of grand total ,Grand Total,100,(%)
2014,Newfoundland and Labrador,Diamond Drilling (Surface and Underground),109.619,Metres (thousands)
2014,Newfoundland and Labrador,Diamond Drilling (Surface and Underground),18358.775,Cost (thousands of dollars)
2014,Newfoundland and Labrador,Other Drilling (Surface and Underground),1.673,Metres (thousands)
2014,Newfoundland and Labrador,Other Drilling (Surface and Underground),1112.5,Cost (thousands of dollars)
2014,Newfoundland and Labrador,Geochemistry and Geology,6443.976,(thousands of dollars)
2014,Newfoundland and Labrador,Geophysics,1559.356,(thousands of dollars)
2014,Newfoundland and Labrador,Rock Work(2),261.03,(thousands of dollars)
2014,Newfoundland and Labrador,Other Field Costs,7507.232,(thousands of dollars)
2014,Newfoundland and Labrador,"Engineering, Economic and Feasibility Studies",28517.447,(thousands of dollars)
2014,Newfoundland and Labrador,"Mineral Leases, Claims, Line Cutting and Head Office",13074.43,(thousands of dollars)
2014,Newfoundland and Labrador,Environment,2187.307,(thousands of dollars)
2014,Newfoundland and Labrador,Land Access,1700.487,(thousands of dollars)
2014,Newfoundland and Labrador,Grand Total,80722.54,(thousands of dollars)
2014,Nova Scotia ,Diamond Drilling (Surface and Underground),9.498,Metres (thousands)
2014,Nova Scotia ,Diamond Drilling (Surface and Underground),1839.224,Cost (thousands of dollars)
2014,Nova Scotia ,Other Drilling (Surface and Underground),0,Metres (thousands)
2014,Nova Scotia ,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2014,Nova Scotia ,Geochemistry and Geology,2517.624,(thousands of dollars)
2014,Nova Scotia ,Geophysics,287.131,(thousands of dollars)
2014,Nova Scotia ,Rock Work(2),0,(thousands of dollars)
2014,Nova Scotia ,Other Field Costs,304.733,(thousands of dollars)
2014,Nova Scotia ,"Engineering, Economic and Feasibility Studies",879.131,(thousands of dollars)
2014,Nova Scotia ,"Mineral Leases, Claims, Line Cutting and Head Office",799.388,(thousands of dollars)
2014,Nova Scotia ,Environment,351.327,(thousands of dollars)
2014,Nova Scotia ,Land Access,20,(thousands of dollars)
2014,Nova Scotia ,Grand Total,6998.558,(thousands of dollars)
2014,New Brunswick,Diamond Drilling (Surface and Underground),44.476,Metres (thousands)
2014,New Brunswick,Diamond Drilling (Surface and Underground),8877.438,Cost (thousands of dollars)
2014,New Brunswick,Other Drilling (Surface and Underground),0,Metres (thousands)
2014,New Brunswick,Other Drilling (Surface and Underground),0,Cost (thousands of dollars)
2014,New Brunswick,Geochemistry and Geology,2943.612,(thousands of dollars)
2014,New Brunswick,Geophysics,540.147,(thousands of dollars)
2014,New Brunswick,Rock Work(2),322.763,(thousands of dollars)
2014,New Brunswick,Other Field Costs,193.702,(thousands of dollars)
2014,New Brunswick,"Engineering, Economic and Feasibility Studies",7129.984,(thousands of dollars)
2014,New Brunswick,"Mineral Leases, Claims, Line Cutting and Head Office",3210.254,(thousands of dollars)
2014,New Brunswick,Environment,4058.206,(thousands of dollars)
2014,New Brunswick,Land Access,1740.532,(thousands of dollars)
2014,New Brunswick,Grand Total,29016.638,(thousands of dollars)
2014,Quebec,Diamond Drilling (Surface and Underground),716.952,Metres (thousands)
2014,Quebec,Diamond Drilling (Surface and Underground),111060.598,Cost (thousands of dollars)
2014,Quebec,Other Drilling (Surface and Underground),1.678,Metres (thousands)
2014,Quebec,Other Drilling (Surface and Underground),558.285,Cost (thousands of dollars)
2014,Quebec,Geochemistry and Geology,38798.749,(thousands of dollars)
2014,Quebec,Geophysics,15134.702,(thousands of dollars)
2014,Quebec,Rock Work(2),16021.513,(thousands of dollars)
2014,Quebec,Other Field Costs,15638.376,(thousands of dollars)
2014,Quebec,"Engineering, Economic and Feasibility Studies",68891.978,(thousands of dollars)
2014,Quebec,"Mineral Leases, Claims, Line Cutting and Head Office",29301.777,(thousands of dollars)
2014,Quebec,Environment,6997.853,(thousands of dollars)
2014,Quebec,Land Access,14971.095,(thousands of dollars)
2014,Quebec,Grand Total,317374.926,(thousands of dollars)
2014,Ontario,Diamond Drilling (Surface and Underground),1135.474,Metres (thousands)
2014,Ontario,Diamond Drilling (Surface and Underground),168062.787,Cost (thousands of dollars)
2014,Ontario,Other Drilling (Surface and Underground),31.1681,Metres (thousands)
2014,Ontario,Other Drilling (Surface and Underground),4037.24,Cost (thousands of dollars)
2014,Ontario,Geochemistry and Geology,34730.971,(thousands of dollars)
2014,Ontario,Geophysics,7893.533,(thousands of dollars)
2014,Ontario,Rock Work(2),125205.595,(thousands of dollars)
2014,Ontario,Other Field Costs,13229.193,(thousands of dollars)
2014,Ontario,"Engineering, Economic and Feasibility Studies",40511.108,(thousands of dollars)
2014,Ontario,"Mineral Leases, Claims, Line Cutting and Head Office",45065.017,(thousands of dollars)
2014,Ontario,Environment,26828.937,(thousands of dollars)
2014,Ontario,Land Access,2581.895,(thousands of dollars)
2014,Ontario,Grand Total,468146.276,(thousands of dollars)
2014,Manitoba,Diamond Drilling (Surface and Underground),55.567,Metres (thousands)
